open_time,open,high,low,close,volume,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1743874020,2.125,2.1253,2.1246,2.1247,21492.0,45671.1545,272,2570.0,5461.0088,0
1743874080,2.1248,2.1256,2.1241,2.1251,32490.0,69031.3972,404,22682.0,48190.4473,0
1743874140,2.1251,2.1279,2.1251,2.1278,21958.0,46714.7548,380,20329.0,43250.6037,0
1743874200,2.1279,2.1295,2.1278,2.1294,50000.0,106445.2382,456,28902.0,61526.0018,0
1743874260,2.1293,2.13,2.1292,2.1296,78533.0,167235.7542,418,67469.0,143673.8694,0
1743874320,2.1296,2.1309,2.1289,2.1289,112673.0,240001.5321,533,86242.0,183702.3471,0
1743874380,2.1289,2.129,2.1277,2.1278,28066.0,59729.1087,408,7225.0,15378.796,0
1743874440,2.1277,2.1277,2.1268,2.127,19942.0,42421.316,290,10624.0,22599.6221,0
1743874500,2.1269,2.1275,2.1258,2.1264,166641.0,354301.3252,432,42065.0,89442.9484,0
1743874560,2.1265,2.1274,2.1265,2.1265,11312.0,24060.6686,248,8941.0,19017.8793,0
1743874620,2.1265,2.1278,2.1265,2.1273,9642.0,20510.5845,302,7290.0,15507.0256,0
1743874680,2.1273,2.1287,2.1272,2.1272,14936.0,31780.1159,356,11817.0,25144.0576,0
1743874740,2.1272,2.1279,2.1267,2.1274,249097.0,529911.4145,488,187787.0,399477.8089,0
1743874800,2.1275,2.1284,2.1264,2.1267,33748.0,71791.9934,590,2716.0,5777.0361,0
1743874860,2.1267,2.1293,2.1267,2.1291,11535.0,24543.6268,365,8068.0,17167.7191,0
1743874920,2.1291,2.1291,2.1264,2.127,17422.0,37064.8609,381,8719.0,18545.6586,0
1743874980,2.1269,2.1289,2.1265,2.1284,23049.0,49031.6639,370,12170.0,25889.2182,0
1743875040,2.1284,2.1293,2.128,2.1293,18517.0,39415.7384,373,3440.0,7322.7839,0
1743875100,2.1294,2.1304,2.1294,2.1304,17540.0,37357.8602,442,11326.0,24123.5346,0
1743875160,2.1305,2.1305,2.1279,2.1286,34883.0,74267.0281,489,8392.0,17862.5277,0
1743875220,2.1286,2.1289,2.127,2.128,15665.0,33332.5142,417,5758.0,12251.0985,0
1743875280,2.128,2.1284,2.1272,2.1281,14123.0,30052.9067,370,4072.0,8664.4729,0
1743875340,2.1282,2.1295,2.1282,2.1285,27756.0,59091.0032,511,13403.0,28533.581,0
1743875400,2.1286,2.1286,2.1271,2.1277,28943.0,61573.5107,429,21690.0,46141.079,0
1743875460,2.1278,2.1284,2.1261,2.1264,16689.0,35506.7323,502,2353.0,5005.5552,0
1743875520,2.1264,2.1272,2.1262,2.1264,20241.0,43038.1975,416,13295.0,28268.4971,0
1743875580,2.1263,2.1277,2.1263,2.1269,18008.0,38309.3273,324,5829.0,12398.8338,0
1743875640,2.1269,2.127,2.125,2.1251,25420.0,54031.7132,326,10224.0,21732.8691,0
