open_time,open,high,low,close,volume,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1743120000,2.3411,2.3414,2.3389,2.3399,11424.0,26737.3564,683,4310.0,10087.9929,0
1743120060,2.34,2.3413,2.3378,2.3378,15940.0,37294.8289,746,5866.0,13728.5567,0
1743120120,2.3378,2.3378,2.3364,2.3369,58944.0,137737.4864,358,25378.0,59299.5194,0
1743120180,2.3368,2.3371,2.3348,2.3364,93978.0,219522.9034,801,63239.0,147700.3713,0
1743120240,2.3364,2.3364,2.3347,2.3353,37411.0,87369.6502,517,12375.0,28899.4908,0
1743120300,2.3353,2.3353,2.3307,2.3308,63456.0,148001.8613,1092,14579.0,34001.8359,0
1743120360,2.3307,2.3318,2.3295,2.3295,222373.0,518232.5302,934,34857.0,81254.5431,0
1743120420,2.3295,2.3323,2.3272,2.3323,145852.0,339815.5161,1339,59735.0,139181.4985,0
1743120480,2.3322,2.3334,2.3313,2.3333,18581.0,43333.4044,547,11468.0,26743.6581,0
1743120540,2.3334,2.3334,2.3284,2.3285,24411.0,56900.5911,701,5967.0,13906.0128,0
1743120600,2.3285,2.3293,2.3272,2.3285,85110.0,198169.5579,750,50165.0,116816.9787,0
1743120660,2.3284,2.3301,2.3277,2.3295,121465.0,282879.0654,933,43089.0,100348.8484,0
1743120720,2.3295,2.3295,2.3265,2.3266,34731.0,80830.752,663,23289.0,54201.4299,0
1743120780,2.3266,2.327,2.3259,2.3262,30616.0,71230.07,269,11792.0,27436.009,0
1743120840,2.3262,2.3274,2.3244,2.3245,91514.0,212842.1173,653,26365.0,61329.8868,0
1743120900,2.3246,2.3256,2.3241,2.325,95825.0,222783.3224,757,28913.0,67216.6715,0
1743120960,2.325,2.3262,2.3248,2.3251,114763.0,266902.067,404,17339.0,40322.2933,0
1743121020,2.325,2.3272,2.3243,2.3271,136663.0,317776.476,839,36830.0,85649.3463,0
1743121080,2.3272,2.3284,2.3265,2.3278,32719.0,76148.5746,480,14822.0,34494.4898,0
1743121140,2.3277,2.328,2.3265,2.3272,18642.0,43380.9877,297,7846.0,18259.5354,0
1743121200,2.3271,2.3283,2.3253,2.3254,33721.0,78478.7277,441,9528.0,22174.3906,0
1743121260,2.3255,2.3266,2.3244,2.3249,43987.0,102273.2481,455,23954.0,55692.6879,0
1743121320,2.3249,2.3262,2.3249,2.3256,22712.0,52825.0851,349,12433.0,28916.4555,0
1743121380,2.3256,2.3265,2.3248,2.3264,30628.0,71232.832,367,7704.0,17915.7195,0
1743121440,2.3264,2.3265,2.3261,2.3261,11853.0,27575.3855,121,7669.0,17841.8567,0
1743121500,2.326,2.3291,2.326,2.3283,22926.0,53364.203,264,8073.0,18789.4719,0
1743121560,2.3283,2.3283,2.3252,2.3253,21671.0,50418.45,462,6021.0,14007.6442,0
1743121620,2.3253,2.3253,2.3233,2.3233,62875.0,146143.232,469,11480.0,26675.2637,0
1743121680,2.3233,2.3258,2.3231,2.325,31575.0,73377.2051,420,25865.0,60103.7198,0
1743121740,2.3251,2.3251,2.3205,2.322,266138.0,617974.7235,1222,98708.0,229159.3511,0
1743121800,2.322,2.3223,2.3177,2.3213,529002.0,1227120.7122,2091,156808.0,363687.5505,0
1743121860,2.3214,2.3236,2.3214,2.3234,43059.0,100026.9744,787,13030.0,30266.4216,0
1743121920,2.3234,2.3254,2.3221,2.3224,144925.0,336764.2751,1402,115253.0,267791.2758,0
1743121980,2.3224,2.3239,2.3196,2.3198,156340.0,363029.7483,1146,21155.0,49131.6821,0
1743122040,2.3198,2.3202,2.3113,2.3115,403124.0,932923.0508,4120,191681.0,443613.5939,0
1743122100,2.3114,2.3155,2.3077,2.3137,500954.0,1157415.2744,4102,133455.0,308384.194,0
1743122160,2.3137,2.3192,2.3123,2.3185,159249.0,369002.8565,1573,96810.0,224314.535,0
1743122220,2.3184,2.3204,2.317,2.3201,85847.0,199022.1308,1216,28437.0,65935.9334,0
1743122280,2.3201,2.3216,2.3185,2.3206,65869.0,152805.9095,808,42649.0,98939.7866,0
1743122340,2.3206,2.322,2.32,2.3217,32301.0,74965.2876,464,19591.0,45469.4016,0
1743122400,2.3216,2.3231,2.3206,2.3227,59933.0,139156.1777,872,26072.0,60531.4821,0
1743122460,2.3227,2.3264,2.3223,2.3264,55451.0,128874.0555,519,48336.0,112343.6845,0
1743122520,2.3265,2.3278,2.3253,2.3267,38626.0,89849.3793,647,18016.0,41903.1642,0
1743122580,2.3267,2.3274,2.3259,2.3273,28137.0,65463.5462,354,14851.0,34553.5245,0
1743122640,2.3272,2.3296,2.3269,2.329,40576.0,94466.1147,443,23695.0,55157.6058,0
1743122700,2.329,2.3291,2.3278,2.3278,28263.0,65807.914,428,13356.0,31096.8178,0
1743122760,2.3278,2.3278,2.3239,2.324,47292.0,110007.0483,579,14965.0,34807.2476,0
1743122820,2.324,2.327,2.324,2.3267,70706.0,164417.3047,894,56790.0,132052.6854,0
1743122880,2.3267,2.3302,2.3267,2.3299,37796.0,87995.3995,924,24155.0,56239.4071,0
1743122940,2.3299,2.3336,2.3299,2.3331,67731.0,157991.5975,830,56482.0,131747.8012,0
1743123000,2.3331,2.3368,2.333,2.3364,98766.0,230696.5096,1230,59707.0,139455.6221,0
