412093807,2025-04-09 00:05:04,XRPUSD,8.93820605,1.78344,Buy,N/A,N/A,N/A,N/A,N/A,N/A
2025-04-09 00:04_summary,2025-04-09 00:04:00,XRPUSD,4749.959625620001,1.7875314259212212,Buy,1.78287,1.78364,N/A,N/A,N/A,N/A
412093812,2025-04-09 00:05:07,XRPUSD,1403.0,1.78284,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412093827,2025-04-09 00:05:10,XRPUSD,11.15,1.78165,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412093910,2025-04-09 00:05:29,XRPUSD,11.137,1.77957,Buy,N/A,N/A,N/A,N/A,N/A,N/A
2025-04-09 00:05_summary,2025-04-09 00:05:00,XRPUSD,1435.82320605,1.7828109999628128,Buy,1.77848,1.77874,N/A,N/A,N/A,N/A
412094097,2025-04-09 00:06:10,XRPUSD,14.11754119,1.78022,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412094106,2025-04-09 00:06:13,XRPUSD,1162.5488454,1.78082,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412094107,2025-04-09 00:06:13,XRPUSD,164.1386823,1.78082,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412094108,2025-04-09 00:06:13,XRPUSD,806.41723195,1.78082,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412094109,2025-04-09 00:06:14,XRPUSD,200.0,1.78204,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412094110,2025-04-09 00:06:14,XRPUSD,173.9539747,1.78204,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412094223,2025-04-09 00:06:54,XRPUSD,8.06122323,1.79171,Buy,N/A,N/A,N/A,N/A,N/A,N/A
2025-04-09 00:06_summary,2025-04-09 00:06:00,XRPUSD,2529.23749877,1.7810317397222108,Buy,1.79354,1.79418,N/A,N/A,N/A,N/A
412094313,2025-04-09 00:07:26,XRPUSD,151.50124221,1.78972,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412094338,2025-04-09 00:07:37,XRPUSD,19.428,1.78897,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412094349,2025-04-09 00:07:49,XRPUSD,10.76214632,1.78791,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412094350,2025-04-09 00:07:49,XRPUSD,1.0,1.7879,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412094361,2025-04-09 00:07:58,XRPUSD,11.869699,1.78813,Buy,N/A,N/A,N/A,N/A,N/A,N/A
2025-04-09 00:07_summary,2025-04-09 00:07:00,XRPUSD,194.56108752999998,1.78943863178324,Buy,1.7894,1.79069,N/A,N/A,N/A,N/A
412094455,2025-04-09 00:08:22,XRPUSD,11.28103373,1.78452,Buy,N/A,N/A,N/A,N/A,N/A,N/A
2025-04-09 00:08_summary,2025-04-09 00:08:00,XRPUSD,11.28103373,1.78452,Buy,1.7805,1.78055,N/A,N/A,N/A,N/A
412094601,2025-04-09 00:09:22,XRPUSD,2589.36268,1.78274,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412094602,2025-04-09 00:09:22,XRPUSD,6e-06,1.78274,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412094635,2025-04-09 00:09:39,XRPUSD,8.7297802,1.78256,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412094671,2025-04-09 00:09:46,XRPUSD,10.0,1.78616,Buy,N/A,N/A,N/A,N/A,N/A,N/A
2025-04-09 00:09_summary,2025-04-09 00:09:00,XRPUSD,2608.0924662,1.782752510537869,Buy,1.78681,1.78717,N/A,N/A,N/A,N/A
412094743,2025-04-09 00:10:19,XRPUSD,153.262,1.78992,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412094753,2025-04-09 00:10:29,XRPUSD,1.444,1.7916,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412094754,2025-04-09 00:10:30,XRPUSD,18.301,1.79221,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412094759,2025-04-09 00:10:31,XRPUSD,26.76144359,1.79271,Buy,N/A,N/A,N/A,N/A,N/A,N/A
412094847,2025-04-09 00:10:41,XRPUSD,276.233,1.7973,Buy,N/A,N/A,N/A,N/A,N/A,N/A
