datetime,symbol,quantity,rate,side,symbol_agg,total_bid_size,vwap
2025-04-08 08:11:00,XRPUSD,3437.87234157,1.860330436278593,Buy,XRP/USDT,119350.23888,1.8588213681675152
2025-04-08 08:12:00,XRPUSD,2959.0,1.8605264959607937,Buy,XRP/USDT,142743.58015999984,1.857624748734884
2025-04-08 08:13:00,XRPUSD,224.78992006,1.8554743862394718,Buy,XRP/USDT,126982.48406000012,1.8555359450869517
2025-04-08 08:14:00,XRPUSD,3155.08353127,1.8543464938976035,Buy,XRP/USDT,163916.60660000006,1.855177915939959
2025-04-08 08:15:00,XRPUSD,1814.59749083,1.855927865970073,Buy,XRP/USDT,147662.74606000003,1.8557752490311121
2025-04-08 08:16:00,XRPUSD,491.842468,1.8564181297626376,Buy,XRP/USDT,132150.5825500001,1.8566044294346953
2025-04-08 08:17:00,XRPUSD,1202.0,1.8561889600665558,Buy,XRP/USDT,88457.41332000018,1.8570835658010616
2025-04-08 08:18:00,XRPUSD,604.27037733,1.8577678578797598,Buy,XRP/USDT,115352.92938000013,1.8578905435424524
2025-04-08 08:19:00,XRPUSD,2696.8392884100003,1.8540249998562583,Buy,XRP/USDT,83871.39239000007,1.8565267914283703
2025-04-08 08:20:00,XRPUSD,5069.6940429999995,1.8578787550036295,Buy,XRP/USDT,103627.38417999995,1.8574975517846148
2025-04-08 08:21:00,XRPUSD,6074.0,1.858669666403217,Buy,XRP/USDT,75982.74938000001,1.8597197066297244
2025-04-08 08:22:00,XRPUSD,472.0,1.8574523728813561,Buy,XRP/USDT,88727.08454999999,1.8580026948325132
2025-04-08 08:23:00,XRPUSD,1447.0,1.8523792398064962,Buy,XRP/USDT,80101.92883000008,1.8531862725911803
2025-04-08 08:24:00,XRPUSD,145.0,1.85353,Buy,XRP/USDT,78111.93616999997,1.8528224354111038
2025-04-08 08:25:00,XRPUSD,488.0,1.8524093647540985,Buy,XRP/USDT,94860.54790000003,1.8532459838150566
2025-04-08 08:26:00,XRPUSD,2173.679,1.8541100589001411,Buy,XRP/USDT,94227.52562000015,1.8548629121235458
2025-04-08 08:27:00,XRPUSD,1914.6723299999999,1.854734587281512,Buy,XRP/USDT,101909.10527999993,1.8553667872361217
2025-04-08 08:28:00,XRPUSD,11544.292377419999,1.856455640601716,Buy,XRP/USDT,89052.75742,1.8571076834459068
2025-04-08 08:29:00,XRPUSD,285.78905048999997,1.8571471089607963,Buy,XRP/USDT,68952.30609000007,1.857427719536165
2025-04-08 08:30:00,XRPUSD,3604.81802815,1.8579038110846404,Buy,XRP/USDT,76344.15682000008,1.8590954649072022
2025-04-08 08:31:00,XRPUSD,3344.0519999999997,1.861535993892728,Buy,XRP/USDT,88479.6023500001,1.8613661069534264
2025-04-08 08:32:00,XRPUSD,1056.0,1.860813181818182,Buy,XRP/USDT,78932.78652000014,1.8614007352344335
2025-04-08 08:33:00,XRPUSD,5313.89473745,1.8618590814720066,Buy,XRP/USDT,83249.25099000006,1.8613091297089968
2025-04-08 08:34:00,XRPUSD,10970.063016270002,1.860661604124382,Buy,XRP/USDT,107591.27669000012,1.8616580552352882
2025-04-08 08:35:00,XRPUSD,11359.76171629,1.8609448289890156,Buy,XRP/USDT,124005.91737999991,1.8616083073618646
2025-04-08 08:36:00,XRPUSD,740.957797,1.8586822350631125,Buy,XRP/USDT,146234.09345999995,1.8597786208484772
2025-04-08 08:37:00,XRPUSD,2467.54975,1.8593901043793553,Buy,XRP/USDT,124068.9409799999,1.8610515108169938
2025-04-08 08:38:00,XRPUSD,1093.7599247399999,1.8610842692828133,Buy,XRP/USDT,125698.60591000006,1.8632327546843217
2025-04-08 08:39:00,XRPUSD,347.0,1.86482,Buy,XRP/USDT,99646.50455000003,1.8648709385219493
2025-04-08 08:40:00,XRPUSD,4529.74759404,1.864462825396161,Buy,XRP/USDT,95865.32200000006,1.8646482289888573
2025-04-08 08:41:00,XRPUSD,583.3050933100001,1.8651621513900873,Buy,XRP/USDT,133630.0957600002,1.8652855955707668
2025-04-08 08:42:00,XRPUSD,2028.0,1.866212479249716,Buy,XRP/USDT,73134.37739000018,1.8662386449330293
2025-04-08 08:43:00,XRPUSD,455.0,1.8663632307692306,Buy,XRP/USDT,117070.36329999991,1.8669609872162067
2025-04-08 08:44:00,XRPUSD,3798.27168132,1.869080223661908,Buy,XRP/USDT,71779.80867000013,1.8687301545290962
2025-04-08 08:45:00,XRPUSD,5000.0,1.867873826808201,Buy,XRP/USDT,98125.80167999998,1.8672629500817415
2025-04-08 08:46:00,XRPUSD,2605.8430061,1.865313878495568,Buy,XRP/USDT,87604.14296000003,1.8657534281392867
2025-04-08 08:47:00,XRPUSD,1072.0,1.865600667807349,Buy,XRP/USDT,95653.08948000001,1.8664801194794456
2025-04-08 08:48:00,XRPUSD,1118.3310000000001,1.8657835054111884,Buy,XRP/USDT,107778.45597999998,1.8661426953166391
2025-04-08 08:49:00,XRPUSD,699.91313133,1.8653526705189967,Buy,XRP/USDT,146877.21000999998,1.8655432325078944
2025-04-08 08:50:00,XRPUSD,283.88,1.8639322164294772,Buy,XRP/USDT,128282.36308999993,1.8662958178737052
2025-04-08 08:51:00,XRPUSD,549.98673399,1.868005299700156,Buy,XRP/USDT,112308.50843999989,1.868345190637602
2025-04-08 08:52:00,XRPUSD,4426.10010706,1.8694429026282822,Buy,XRP/USDT,83622.05078000006,1.8695238704439892
2025-04-08 08:53:00,XRPUSD,2.0,1.86472,Buy,XRP/USDT,92748.82141999993,1.865483220653479
2025-04-08 08:54:00,XRPUSD,1980.5638815099999,1.8674420626600223,Buy,XRP/USDT,123451.67799999994,1.8683646831036196
2025-04-08 08:55:00,XRPUSD,431.18944043,1.8702586300827075,Buy,XRP/USDT,110036.18082000005,1.8708872383408
2025-04-08 08:56:00,XRPUSD,1658.0,1.8718887213510254,Buy,XRP/USDT,100373.08779000005,1.8728220464037955
2025-04-08 08:57:00,XRPUSD,2736.1384341,1.8735568726794862,Buy,XRP/USDT,60758.700450000026,1.8734414972491285
2025-04-08 08:58:00,XRPUSD,1621.3823719999998,1.8736522121413817,Buy,XRP/USDT,73643.42479000015,1.8741180702676872
2025-04-08 08:59:00,XRPUSD,19096.0,1.872400092134306,Buy,XRP/USDT,74060.38638000004,1.8730933149117306
2025-04-08 09:00:00,XRPUSD,10158.562088,1.872966012112074,Buy,XRP/USDT,112314.7406099999,1.873809478977608
2025-04-08 09:01:00,XRPUSD,2264.0,1.8717690812720849,Buy,XRP/USDT,152450.26503999997,1.8707794979688404
2025-04-08 09:02:00,XRPUSD,2267.951983,1.8694792989638043,Buy,XRP/USDT,118608.10355000013,1.8694470220770094
2025-04-08 09:03:00,XRPUSD,21294.75370538,1.8688364483935835,Buy,XRP/USDT,127391.59882999989,1.869411949569023
2025-04-08 09:04:00,XRPUSD,136.44535383,1.8705186097601585,Buy,XRP/USDT,133010.28472999996,1.8721184819207433
2025-04-08 09:05:00,XRPUSD,142.04940528,1.876837246682949,Buy,XRP/USDT,107091.52105000013,1.8765665270346166
2025-04-08 09:06:00,XRPUSD,63.0,1.8756203174603177,Buy,XRP/USDT,73552.44856999996,1.8758898640064523
2025-04-08 09:07:00,XRPUSD,36.0,1.8708900000000002,Buy,XRP/USDT,85134.23898999998,1.8725942887803857
2025-04-08 09:08:00,XRPUSD,674.706928,1.8725665854974,Buy,XRP/USDT,85235.73892000005,1.8739158925950852
2025-04-08 09:09:00,XRPUSD,1605.68943093,1.8739696895624627,Buy,XRP/USDT,58166.093970000016,1.8743485828290813
2025-04-08 09:10:00,XRPUSD,2573.0,1.8771396463272443,Buy,XRP/USDT,94548.00962,1.876905347867381
2025-04-08 09:11:00,XRPUSD,635.3706500000001,1.8765378985903736,Buy,XRP/USDT,61262.69040000005,1.876581733292305
2025-04-08 09:12:00,XRPUSD,13618.712232849999,1.8721445193214226,Buy,XRP/USDT,109048.4521,1.8742586620814548
2025-04-08 09:13:00,XRPUSD,2386.9755117,1.8736303168494053,Buy,XRP/USDT,94563.41147000005,1.8740926696878428
2025-04-08 09:14:00,XRPUSD,1618.0,1.8749868025892202,Buy,XRP/USDT,91364.04987999999,1.8750907784764523
2025-04-08 09:15:00,XRPUSD,2066.0,1.8735704356243954,Buy,XRP/USDT,99953.70526000008,1.873951716968209
2025-04-08 09:16:00,XRPUSD,1177.098225,1.8739913093010994,Buy,XRP/USDT,127059.58150999996,1.8741909855074932
2025-04-08 09:17:00,XRPUSD,1809.5695369999999,1.8732644940619545,Buy,XRP/USDT,118057.40552000029,1.8738200742960627
2025-04-08 09:18:00,XRPUSD,780.039604,1.874378276172808,Buy,XRP/USDT,132798.02387999985,1.873694498084906
2025-04-08 09:19:00,XRPUSD,207.142644,1.8743824833785554,Buy,XRP/USDT,149830.28726000024,1.8725076904335627
2025-04-08 09:20:00,XRPUSD,167.558,1.8717648997958913,Buy,XRP/USDT,97813.74959999992,1.8718361691785457
2025-04-08 09:21:00,XRPUSD,5185.587096,1.8720160019734045,Buy,XRP/USDT,81611.55522000002,1.8730593644897409
2025-04-08 09:22:00,XRPUSD,1646.232562,1.8756704086837033,Buy,XRP/USDT,81148.76455000004,1.8751913113062852
2025-04-08 09:23:00,XRPUSD,3697.6268593,1.875428709700665,Buy,XRP/USDT,115146.1244000002,1.8756455891944672
2025-04-08 09:24:00,XRPUSD,1195.63706577,1.8735022367285414,Buy,XRP/USDT,94022.33573000015,1.8740964739362844
2025-04-08 09:25:00,XRPUSD,5076.324175,1.869924424037629,Buy,XRP/USDT,109660.89710999999,1.8704210402304142
2025-04-08 09:26:00,XRPUSD,2799.51286953,1.8691972121717155,Buy,XRP/USDT,113376.46389999989,1.8702493358124705
2025-04-08 09:27:00,XRPUSD,3465.757,1.8705808893526,Buy,XRP/USDT,89630.25349999995,1.8708483888148546
2025-04-08 09:28:00,XRPUSD,1394.0,1.8694448923959828,Buy,XRP/USDT,87834.86797000006,1.8686200707166627
2025-04-08 09:29:00,XRPUSD,2057.109,1.8671950501115884,Buy,XRP/USDT,84927.60045000006,1.8669875960813784
2025-04-08 09:30:00,XRPUSD,434.571,1.866384795234841,Buy,XRP/USDT,82943.08644000004,1.8672873722705996
2025-04-08 09:31:00,XRPUSD,7925.363324190001,1.867365499739097,Buy,XRP/USDT,75158.17543000009,1.867877164764397
2025-04-08 09:32:00,XRPUSD,4565.75893352,1.8677744370515743,Buy,XRP/USDT,90208.11177000005,1.8698930589309481
2025-04-08 09:33:00,XRPUSD,1471.8840206,1.8721249773503685,Buy,XRP/USDT,111476.32582000001,1.8721617616333743
2025-04-08 09:34:00,XRPUSD,1019.04333048,1.8722307238844447,Buy,XRP/USDT,87358.11078999998,1.8727678518643895
2025-04-08 09:36:00,XRPUSD,8655.85927101,1.8755551670709605,Buy,XRP/USDT,82884.76849000003,1.877385073143203
2025-04-08 09:37:00,XRPUSD,24266.459251459997,1.8813407270919102,Buy,XRP/USDT,82253.95809000007,1.8835158849519884
2025-04-08 09:38:00,XRPUSD,1921.85357934,1.8831661408475922,Buy,XRP/USDT,103282.20370000006,1.8837176238646365
2025-04-08 09:39:00,XRPUSD,2112.650717,1.8831440799170374,Buy,XRP/USDT,114036.01714000004,1.8822199490455338
2025-04-08 09:40:00,XRPUSD,23743.985527490007,1.8852410402279676,Buy,XRP/USDT,103585.61531999998,1.8848089807736224
2025-04-08 09:41:00,XRPUSD,12688.59105203,1.8866422726357852,Buy,XRP/USDT,137805.54829999997,1.8868805169766056
2025-04-08 09:42:00,XRPUSD,3005.931059,1.888262530174785,Buy,XRP/USDT,113381.54652,1.887914710988427
2025-04-08 09:43:00,XRPUSD,341.0,1.8846900000000002,Buy,XRP/USDT,178220.5359400004,1.88599726018601
2025-04-08 09:44:00,XRPUSD,344.0,1.8843,Buy,XRP/USDT,111490.03893,1.8842065239638754
2025-04-08 09:45:00,XRPUSD,709.2781600000001,1.8830427509568322,Buy,XRP/USDT,109261.47429999994,1.8842890278061468
2025-04-08 09:46:00,XRPUSD,992.0,1.8794087197580647,Buy,XRP/USDT,153427.9247100001,1.8797349551366136
2025-04-08 09:47:00,XRPUSD,1428.94557244,1.8809171835399439,Buy,XRP/USDT,126546.3042099999,1.880127513314257
2025-04-08 09:48:00,XRPUSD,38.97736077,1.88169,Buy,XRP/USDT,112637.51309000001,1.8807788946178088
2025-04-08 09:49:00,XRPUSD,8159.0,1.882467255559444,Buy,XRP/USDT,127806.47395000004,1.8818414010832436
2025-04-08 09:50:00,XRPUSD,3292.642,1.8808504148097487,Buy,XRP/USDT,133180.86038,1.8813934797521452
2025-04-08 09:51:00,XRPUSD,3375.12843267,1.8809423648450556,Buy,XRP/USDT,112470.3964700001,1.8814540485757763
2025-04-08 09:52:00,XRPUSD,5872.0,1.8812670827272007,Buy,XRP/USDT,100971.89285000009,1.8808481663452927
2025-04-08 09:53:00,XRPUSD,1471.2859499099998,1.8809409991237735,Buy,XRP/USDT,111617.85492000007,1.8801947669950945
2025-04-08 09:54:00,XRPUSD,697.183,1.8772865832213348,Buy,XRP/USDT,248150.9819499998,1.877782784664783
2025-04-08 09:55:00,XRPUSD,3094.217961,1.8764423648682194,Buy,XRP/USDT,147862.7469799998,1.8767475502076114
2025-04-08 09:56:00,XRPUSD,1238.766,1.8767780074525777,Buy,XRP/USDT,179729.34066999983,1.8770631837282334
2025-04-08 09:57:00,XRPUSD,730.82573146,1.876366071056156,Buy,XRP/USDT,225166.4725899998,1.8774385788962427
2025-04-08 09:58:00,XRPUSD,182.06,1.875610764143689,Buy,XRP/USDT,215789.08421000003,1.8770703737399743
2025-04-08 09:59:00,XRPUSD,1600.36790139,1.8751333877241139,Buy,XRP/USDT,222155.97897,1.876590607126492
2025-04-08 10:00:00,XRPUSD,898.0,1.872458919821826,Buy,XRP/USDT,192402.06009000007,1.8749832527886394
2025-04-08 10:01:00,XRPUSD,4650.2765534499995,1.8721815828394668,Buy,XRP/USDT,221099.03868999984,1.8732201870706888
2025-04-08 10:02:00,XRPUSD,1476.23574,1.8743278155827603,Buy,XRP/USDT,196638.55178999988,1.8776344555974065
2025-04-08 10:03:00,XRPUSD,1229.1943938699999,1.880880394307287,Buy,XRP/USDT,133706.41732999997,1.8808487424937501
2025-04-08 10:04:00,XRPUSD,2818.52,1.8785630206848984,Buy,XRP/USDT,155439.34139999986,1.87943928104065
2025-04-08 10:05:00,XRPUSD,935.2048725499999,1.8803883956107479,Buy,XRP/USDT,202496.79977999974,1.8810242765416774
2025-04-08 10:06:00,XRPUSD,972.633,1.8806459833462363,Buy,XRP/USDT,129564.31910000012,1.8818831967355727
2025-04-08 10:07:00,XRPUSD,1484.6612850000001,1.8849503724410783,Buy,XRP/USDT,107148.92093999973,1.883108739515605
