timestamp,symbol,total_bid_size,vwap
2025-04-08T06:58:00,XRP/USDT,103204.96782000006,1.8597563926819953
2025-04-08T06:59:00,XRP/USDT,86689.32038999998,1.8611868597626875
2025-04-08T07:00:00,XRP/USDT,90160.07938000004,1.859332092716921
2025-04-08T07:01:00,XRP/USDT,81199.80564000002,1.862301871221528
2025-04-08T07:02:00,XRP/USDT,74589.19259999998,1.8641020428637298
2025-04-08T07:03:00,XRP/USDT,86121.67417000006,1.8630232098100945
2025-04-08T07:04:00,XRP/USDT,113535.64807000002,1.8607850506200025
2025-04-08T07:05:00,XRP/USDT,140369.0389400001,1.857233233032924
2025-04-08T07:06:00,XRP/USDT,94949.59142,1.8541770855373727
2025-04-08T07:07:00,XRP/USDT,54566.01967999996,1.8503462576949172
2025-04-08T07:08:00,XRP/USDT,57280.87681000004,1.8492115638727484
2025-04-08T07:09:00,XRP/USDT,59126.04163999998,1.8513430682621155
2025-04-08T07:10:00,XRP/USDT,78628.44773999999,1.8515515619471496
2025-04-08T07:11:00,XRP/USDT,82726.44751000007,1.8533399660871768
2025-04-08T07:12:00,XRP/USDT,93797.09052000007,1.8557532589460684
2025-04-08T07:13:00,XRP/USDT,108733.25518000001,1.8548400048116733
2025-04-08T07:14:00,XRP/USDT,101657.70542000004,1.8568918749954553
2025-04-08T07:15:00,XRP/USDT,126186.26694999998,1.8584490022067963
2025-04-08T07:16:00,XRP/USDT,75726.23231000002,1.8587353263303776
2025-04-08T07:17:00,XRP/USDT,101553.47809999986,1.857193816851435
2025-04-08T07:18:00,XRP/USDT,83501.82656,1.854947722926158
2025-04-08T07:19:00,XRP/USDT,74102.79933000001,1.8551674394908944
2025-04-08T07:20:00,XRP/USDT,96384.43038000002,1.8541751499273575
2025-04-08T07:21:00,XRP/USDT,106648.65047999998,1.8595848087778364
2025-04-08T07:22:00,XRP/USDT,105647.97198000009,1.8642463772106783
2025-04-08T07:23:00,XRP/USDT,90660.18834000007,1.8622837159959835
2025-04-08T07:24:00,XRP/USDT,110403.42531000012,1.8614702144487878
2025-04-08T07:25:00,XRP/USDT,72334.14483999985,1.8622917594701738
2025-04-08T07:26:00,XRP/USDT,61234.97872999992,1.8639210890516658
2025-04-08T07:27:00,XRP/USDT,87040.7648499999,1.8672001647102539
2025-04-08T07:28:00,XRP/USDT,70128.75283999997,1.8651147117402382
2025-04-08T07:29:00,XRP/USDT,131719.07606000005,1.8663093779318314
2025-04-08T07:30:00,XRP/USDT,101110.04920999991,1.8649133137758067
2025-04-08T07:31:00,XRP/USDT,92242.96798999999,1.8641285181741791
2025-04-08T07:32:00,XRP/USDT,106251.35110000001,1.8642992581853102
2025-04-08T07:33:00,XRP/USDT,148976.25517999983,1.8662934021010693
2025-04-08T07:34:00,XRP/USDT,87314.43576000004,1.8674811337407033
2025-04-08T07:35:00,XRP/USDT,114533.6620900001,1.863255285453387
2025-04-08T07:36:00,XRP/USDT,92540.65103,1.8628734191338547
2025-04-08T07:37:00,XRP/USDT,153911.24246000018,1.8619320810032702
2025-04-08T07:38:00,XRP/USDT,163535.2848100003,1.862843893550565
2025-04-08T07:39:00,XRP/USDT,135507.41815000007,1.8631632866393744
2025-04-08T07:40:00,XRP/USDT,130604.60946000005,1.8629100475005265
2025-04-08T07:41:00,XRP/USDT,125640.72481999999,1.8636693765437895
2025-04-08T07:42:00,XRP/USDT,167024.28353999995,1.8652700226907124
2025-04-08T07:43:00,XRP/USDT,99282.64710999974,1.863396066238102
2025-04-08T07:44:00,XRP/USDT,118446.99659000016,1.8641919865754086
2025-04-08T07:45:00,XRP/USDT,147679.73167000007,1.865645158850766
2025-04-08T07:46:00,XRP/USDT,137875.0882499999,1.8682430552429203
2025-04-08T07:47:00,XRP/USDT,161935.23259999973,1.8697664432940666
2025-04-08T07:48:00,XRP/USDT,107922.9848300001,1.8666421904812556
2025-04-08T07:49:00,XRP/USDT,103556.0152600001,1.8618387041155657
2025-04-08T07:50:00,XRP/USDT,108507.30181000015,1.855808526002874
2025-04-08T07:51:00,XRP/USDT,62488.03485000007,1.8583558401682572
2025-04-08T07:52:00,XRP/USDT,56009.67405000012,1.861236882613993
2025-04-08T07:53:00,XRP/USDT,77712.97917999997,1.8626127607427703
2025-04-08T07:54:00,XRP/USDT,82019.13147000004,1.862734515005744
2025-04-08T07:55:00,XRP/USDT,77742.6992000001,1.8631721530445926
2025-04-08T07:56:00,XRP/USDT,104072.76841000002,1.8668564318831353
2025-04-08T07:57:00,XRP/USDT,73432.35999000004,1.8680115785963929
2025-04-08T07:58:00,XRP/USDT,68428.95309000005,1.8698663562541038
2025-04-08T07:59:00,XRP/USDT,125463.73149000015,1.8680999259461561
2025-04-08T08:00:00,XRP/USDT,142370.48215,1.8668554449629473
2025-04-08T08:01:00,XRP/USDT,118532.20055000008,1.8656102682476106
2025-04-08T08:02:00,XRP/USDT,122182.16956000014,1.8650100540522394
2025-04-08T08:03:00,XRP/USDT,103473.4056799998,1.8660512631205546
2025-04-08T08:04:00,XRP/USDT,102328.22771999992,1.8687794243880864
2025-04-08T08:05:00,XRP/USDT,126970.85897999993,1.8638182241218635
2025-04-08T08:06:00,XRP/USDT,133055.90122000006,1.8610950112755082
2025-04-08T08:07:00,XRP/USDT,115803.94397999995,1.8610845214355467
2025-04-08T08:08:00,XRP/USDT,76301.89712000014,1.8605399360188237
2025-04-08T08:09:00,XRP/USDT,89557.17136000004,1.8596164334352718
2025-04-08T08:10:00,XRP/USDT,92316.03537000017,1.8595558714548122
2025-04-08T08:11:00,XRP/USDT,119350.23888,1.8588213681675152
2025-04-08T08:12:00,XRP/USDT,142743.58015999984,1.857624748734884
2025-04-08T08:13:00,XRP/USDT,126982.48406000012,1.8555359450869517
2025-04-08T08:14:00,XRP/USDT,163916.60660000006,1.855177915939959
2025-04-08T08:15:00,XRP/USDT,147662.74606000003,1.8557752490311121
2025-04-08T08:16:00,XRP/USDT,132150.5825500001,1.8566044294346953
2025-04-08T08:17:00,XRP/USDT,88457.41332000018,1.8570835658010616
2025-04-08T08:18:00,XRP/USDT,115352.92938000013,1.8578905435424524
2025-04-08T08:19:00,XRP/USDT,83871.39239000007,1.8565267914283703
2025-04-08T08:20:00,XRP/USDT,103627.38417999995,1.8574975517846148
2025-04-08T08:21:00,XRP/USDT,75982.74938000001,1.8597197066297244
2025-04-08T08:22:00,XRP/USDT,88727.08454999999,1.8580026948325132
2025-04-08T08:23:00,XRP/USDT,80101.92883000008,1.8531862725911803
2025-04-08T08:24:00,XRP/USDT,78111.93616999997,1.8528224354111038
2025-04-08T08:25:00,XRP/USDT,94860.54790000003,1.8532459838150566
2025-04-08T08:26:00,XRP/USDT,94227.52562000015,1.8548629121235458
2025-04-08T08:27:00,XRP/USDT,101909.10527999993,1.8553667872361217
2025-04-08T08:28:00,XRP/USDT,89052.75742,1.8571076834459068
2025-04-08T08:29:00,XRP/USDT,68952.30609000007,1.857427719536165
2025-04-08T08:30:00,XRP/USDT,76344.15682000008,1.8590954649072022
2025-04-08T08:31:00,XRP/USDT,88479.6023500001,1.8613661069534264
2025-04-08T08:32:00,XRP/USDT,78932.78652000014,1.8614007352344335
2025-04-08T08:33:00,XRP/USDT,83249.25099000006,1.8613091297089968
2025-04-08T08:34:00,XRP/USDT,107591.27669000012,1.8616580552352882
2025-04-08T08:35:00,XRP/USDT,124005.91737999991,1.8616083073618646
2025-04-08T08:36:00,XRP/USDT,146234.09345999995,1.8597786208484772
2025-04-08T08:37:00,XRP/USDT,124068.9409799999,1.8610515108169938
2025-04-08T08:38:00,XRP/USDT,125698.60591000006,1.8632327546843217
2025-04-08T08:39:00,XRP/USDT,99646.50455000003,1.8648709385219493
2025-04-08T08:40:00,XRP/USDT,95865.32200000006,1.8646482289888573
2025-04-08T08:41:00,XRP/USDT,133630.0957600002,1.8652855955707668
2025-04-08T08:42:00,XRP/USDT,73134.37739000018,1.8662386449330293
2025-04-08T08:43:00,XRP/USDT,117070.36329999991,1.8669609872162067
2025-04-08T08:44:00,XRP/USDT,71779.80867000013,1.8687301545290962
2025-04-08T08:45:00,XRP/USDT,98125.80167999998,1.8672629500817415
2025-04-08T08:46:00,XRP/USDT,87604.14296000003,1.8657534281392867
2025-04-08T08:47:00,XRP/USDT,95653.08948000001,1.8664801194794456
2025-04-08T08:48:00,XRP/USDT,107778.45597999998,1.8661426953166391
2025-04-08T08:49:00,XRP/USDT,146877.21000999998,1.8655432325078944
2025-04-08T08:50:00,XRP/USDT,128282.36308999993,1.8662958178737052
2025-04-08T08:51:00,XRP/USDT,112308.50843999989,1.868345190637602
2025-04-08T08:52:00,XRP/USDT,83622.05078000006,1.8695238704439892
2025-04-08T08:53:00,XRP/USDT,92748.82141999993,1.865483220653479
2025-04-08T08:54:00,XRP/USDT,123451.67799999994,1.8683646831036196
2025-04-08T08:55:00,XRP/USDT,110036.18082000005,1.8708872383408
2025-04-08T08:56:00,XRP/USDT,100373.08779000005,1.8728220464037955
2025-04-08T08:57:00,XRP/USDT,60758.700450000026,1.8734414972491285
2025-04-08T08:58:00,XRP/USDT,73643.42479000015,1.8741180702676872
2025-04-08T08:59:00,XRP/USDT,74060.38638000004,1.8730933149117306
2025-04-08T09:00:00,XRP/USDT,112314.7406099999,1.873809478977608
2025-04-08T09:01:00,XRP/USDT,152450.26503999997,1.8707794979688404
2025-04-08T09:02:00,XRP/USDT,118608.10355000013,1.8694470220770094
2025-04-08T09:03:00,XRP/USDT,127391.59882999989,1.869411949569023
2025-04-08T09:04:00,XRP/USDT,133010.28472999996,1.8721184819207433
2025-04-08T09:05:00,XRP/USDT,107091.52105000013,1.8765665270346166
2025-04-08T09:06:00,XRP/USDT,73552.44856999996,1.8758898640064523
2025-04-08T09:07:00,XRP/USDT,85134.23898999998,1.8725942887803857
2025-04-08T09:08:00,XRP/USDT,85235.73892000005,1.8739158925950852
2025-04-08T09:09:00,XRP/USDT,58166.093970000016,1.8743485828290813
2025-04-08T09:10:00,XRP/USDT,94548.00962,1.876905347867381
2025-04-08T09:11:00,XRP/USDT,61262.69040000005,1.876581733292305
2025-04-08T09:12:00,XRP/USDT,109048.4521,1.8742586620814548
2025-04-08T09:13:00,XRP/USDT,94563.41147000005,1.8740926696878428
2025-04-08T09:14:00,XRP/USDT,91364.04987999999,1.8750907784764523
2025-04-08T09:15:00,XRP/USDT,99953.70526000008,1.873951716968209
2025-04-08T09:16:00,XRP/USDT,127059.58150999996,1.8741909855074932
2025-04-08T09:17:00,XRP/USDT,118057.40552000029,1.8738200742960627
2025-04-08T09:18:00,XRP/USDT,132798.02387999985,1.873694498084906
2025-04-08T09:19:00,XRP/USDT,149830.28726000024,1.8725076904335627
2025-04-08T09:20:00,XRP/USDT,97813.74959999992,1.8718361691785457
2025-04-08T09:21:00,XRP/USDT,81611.55522000002,1.8730593644897409
2025-04-08T09:22:00,XRP/USDT,81148.76455000004,1.8751913113062852
2025-04-08T09:23:00,XRP/USDT,115146.1244000002,1.8756455891944672
2025-04-08T09:24:00,XRP/USDT,94022.33573000015,1.8740964739362844
2025-04-08T09:25:00,XRP/USDT,109660.89710999999,1.8704210402304142
2025-04-08T09:26:00,XRP/USDT,113376.46389999989,1.8702493358124705
2025-04-08T09:27:00,XRP/USDT,89630.25349999995,1.8708483888148546
2025-04-08T09:28:00,XRP/USDT,87834.86797000006,1.8686200707166627
2025-04-08T09:29:00,XRP/USDT,84927.60045000006,1.8669875960813784
2025-04-08T09:30:00,XRP/USDT,82943.08644000004,1.8672873722705996
2025-04-08T09:31:00,XRP/USDT,75158.17543000009,1.867877164764397
2025-04-08T09:32:00,XRP/USDT,90208.11177000005,1.8698930589309481
2025-04-08T09:33:00,XRP/USDT,111476.32582000001,1.8721617616333743
2025-04-08T09:34:00,XRP/USDT,87358.11078999998,1.8727678518643895
2025-04-08T09:35:00,XRP/USDT,86391.61084000017,1.8733438904308706
2025-04-08T09:36:00,XRP/USDT,82884.76849000003,1.877385073143203
2025-04-08T09:37:00,XRP/USDT,82253.95809000007,1.8835158849519884
2025-04-08T09:38:00,XRP/USDT,103282.20370000006,1.8837176238646365
2025-04-08T09:39:00,XRP/USDT,114036.01714000004,1.8822199490455338
2025-04-08T09:40:00,XRP/USDT,103585.61531999998,1.8848089807736224
2025-04-08T09:41:00,XRP/USDT,137805.54829999997,1.8868805169766056
2025-04-08T09:42:00,XRP/USDT,113381.54652,1.887914710988427
2025-04-08T09:43:00,XRP/USDT,178220.5359400004,1.88599726018601
2025-04-08T09:44:00,XRP/USDT,111490.03893,1.8842065239638754
2025-04-08T09:45:00,XRP/USDT,109261.47429999994,1.8842890278061468
2025-04-08T09:46:00,XRP/USDT,153427.9247100001,1.8797349551366136
2025-04-08T09:47:00,XRP/USDT,126546.3042099999,1.880127513314257
2025-04-08T09:48:00,XRP/USDT,112637.51309000001,1.8807788946178088
2025-04-08T09:49:00,XRP/USDT,127806.47395000004,1.8818414010832436
2025-04-08T09:50:00,XRP/USDT,133180.86038,1.8813934797521452
2025-04-08T09:51:00,XRP/USDT,112470.3964700001,1.8814540485757763
2025-04-08T09:52:00,XRP/USDT,100971.89285000009,1.8808481663452927
2025-04-08T09:53:00,XRP/USDT,111617.85492000007,1.8801947669950945
2025-04-08T09:54:00,XRP/USDT,248150.9819499998,1.877782784664783
2025-04-08T09:55:00,XRP/USDT,147862.7469799998,1.8767475502076114
2025-04-08T09:56:00,XRP/USDT,179729.34066999983,1.8770631837282334
2025-04-08T09:57:00,XRP/USDT,225166.4725899998,1.8774385788962427
2025-04-08T09:58:00,XRP/USDT,215789.08421000003,1.8770703737399743
2025-04-08T09:59:00,XRP/USDT,222155.97897,1.876590607126492
2025-04-08T10:00:00,XRP/USDT,192402.06009000007,1.8749832527886394
2025-04-08T10:01:00,XRP/USDT,221099.03868999984,1.8732201870706888
2025-04-08T10:02:00,XRP/USDT,196638.55178999988,1.8776344555974065
2025-04-08T10:03:00,XRP/USDT,133706.41732999997,1.8808487424937501
2025-04-08T10:04:00,XRP/USDT,155439.34139999986,1.87943928104065
2025-04-08T10:05:00,XRP/USDT,202496.79977999974,1.8810242765416774
2025-04-08T10:06:00,XRP/USDT,129564.31910000012,1.8818831967355727
2025-04-08T10:07:00,XRP/USDT,107148.92093999973,1.883108739515605
2025-04-08T10:08:00,XRP/USDT,161551.99824999977,1.88051956139723
2025-04-08T10:09:00,XRP/USDT,140126.59994000001,1.8803596082435405
2025-04-08T10:10:00,XRP/USDT,124465.26224000003,1.8823100330026201
2025-04-08T10:11:00,XRP/USDT,102386.03065000002,1.879719229602045
2025-04-08T10:12:00,XRP/USDT,136865.07750000022,1.8799068581993068
2025-04-08T10:13:00,XRP/USDT,104907.91625999995,1.8794841589999274
2025-04-08T10:14:00,XRP/USDT,173961.71946000014,1.879489253526184
2025-04-08T10:15:00,XRP/USDT,183356.0829699998,1.879411282698529
2025-04-08T10:16:00,XRP/USDT,136523.45174000008,1.880952001489938
2025-04-08T10:17:00,XRP/USDT,116086.91450999983,1.8830767693584118
2025-04-08T10:18:00,XRP/USDT,107018.65365999988,1.8842623298507482
2025-04-08T10:19:00,XRP/USDT,133357.8504300001,1.8839945105234848
2025-04-08T10:20:00,XRP/USDT,123832.36654000015,1.8843188682991099
2025-04-08T10:21:00,XRP/USDT,171649.0563800001,1.8827620531911018
2025-04-08T10:22:00,XRP/USDT,173963.60362000004,1.8869134011000648
2025-04-08T10:23:00,XRP/USDT,196003.56309000019,1.8871488640458847
2025-04-08T10:24:00,XRP/USDT,132714.50104,1.8866925984816039
2025-04-08T10:25:00,XRP/USDT,134561.48598999984,1.8827649759605187
2025-04-08T10:26:00,XRP/USDT,164209.72645999983,1.8829191402103842
2025-04-08T10:27:00,XRP/USDT,132454.79179000013,1.8837853171325625
2025-04-08T10:28:00,XRP/USDT,145681.08218000006,1.8842190471348068
2025-04-08T10:29:00,XRP/USDT,156822.90748000005,1.8840059773423754
2025-04-08T10:30:00,XRP/USDT,99415.71596000009,1.883718903667113
2025-04-08T10:31:00,XRP/USDT,139057.55995,1.8845031893409876
2025-04-08T10:32:00,XRP/USDT,167266.1222599999,1.8825802057723156
2025-04-08T10:33:00,XRP/USDT,150234.85148999997,1.8831368007177862
2025-04-08T10:34:00,XRP/USDT,133830.31708000004,1.8861271207830748
2025-04-08T10:35:00,XRP/USDT,174235.83908000003,1.8877807926197003
2025-04-08T10:36:00,XRP/USDT,161276.4595500001,1.890075140093278
2025-04-08T10:37:00,XRP/USDT,156997.90439000013,1.8887601830746457
2025-04-08T10:38:00,XRP/USDT,176942.05686999988,1.891592230734207
2025-04-08T10:39:00,XRP/USDT,178578.4560399999,1.8948692626404522
2025-04-08T10:40:00,XRP/USDT,131115.39145,1.8937572434477712
2025-04-08T10:41:00,XRP/USDT,114335.22324000002,1.8929112977079554
2025-04-08T10:42:00,XRP/USDT,197439.63383000004,1.8936529563251616
2025-04-08T10:43:00,XRP/USDT,137046.96174000003,1.8931270661589024
2025-04-08T10:44:00,XRP/USDT,131388.56504999992,1.8898390599835069
2025-04-08T10:45:00,XRP/USDT,119136.97053999995,1.887530191506221
2025-04-08T10:46:00,XRP/USDT,123972.7036999999,1.8890079487517297
2025-04-08T10:47:00,XRP/USDT,126769.63457,1.891424915701521
2025-04-08T10:48:00,XRP/USDT,104173.68846000018,1.8923437523344508
2025-04-08T10:49:00,XRP/USDT,122673.35625999993,1.8921862587165996
2025-04-08T10:50:00,XRP/USDT,137667.59263,1.8909983168145441
2025-04-08T10:51:00,XRP/USDT,128707.52460000015,1.8917558462832655
2025-04-08T10:52:00,XRP/USDT,101440.51557999995,1.8909069460119148
2025-04-08T10:53:00,XRP/USDT,129608.29269000005,1.8904871023977265
2025-04-08T10:54:00,XRP/USDT,128369.77285000017,1.8903148488563037
2025-04-08T10:55:00,XRP/USDT,109759.50928999991,1.889713094397926
2025-04-08T10:56:00,XRP/USDT,180623.59133999975,1.8906222272074462
2025-04-08T10:57:00,XRP/USDT,141080.47352000015,1.8907702376658806
2025-04-08T10:58:00,XRP/USDT,104065.91711000015,1.891857427175018
2025-04-08T10:59:00,XRP/USDT,154363.91324000002,1.891157466594212
2025-04-08T11:00:00,XRP/USDT,120114.25058999997,1.892430609993004
2025-04-08T11:01:00,XRP/USDT,177937.72666,1.8947303372125235
2025-04-08T11:02:00,XRP/USDT,140445.56452000004,1.89536543195314
2025-04-08T11:03:00,XRP/USDT,133868.92976000003,1.8946797828632391
2025-04-08T11:04:00,XRP/USDT,150439.12460999965,1.8947818698571735
2025-04-08T11:05:00,XRP/USDT,164163.31295999998,1.8904541442135419
2025-04-08T11:06:00,XRP/USDT,118643.48594000001,1.8883672537685636
2025-04-08T11:07:00,XRP/USDT,123904.53252000002,1.8907076702644763
2025-04-08T11:08:00,XRP/USDT,153471.63652999996,1.8967554331630279
2025-04-08T11:09:00,XRP/USDT,136121.44213000013,1.9022378742345074
2025-04-08T11:10:00,XRP/USDT,124138.67730999998,1.9019196945084527
2025-04-08T11:11:00,XRP/USDT,157703.8048399999,1.9032130930964652
2025-04-08T11:12:00,XRP/USDT,140186.42022000006,1.9023141758049207
2025-04-08T11:13:00,XRP/USDT,153674.54537000004,1.8996263800183404
2025-04-08T11:14:00,XRP/USDT,156891.18332,1.8989367333825031
2025-04-08T11:15:00,XRP/USDT,148301.4517,1.8973655020895852
2025-04-08T11:16:00,XRP/USDT,145647.31831000015,1.9000747404597584
2025-04-08T11:17:00,XRP/USDT,161203.26701000013,1.9054646832769688
2025-04-08T11:18:00,XRP/USDT,181271.53047999993,1.904449194816436
2025-04-08T11:19:00,XRP/USDT,177087.62974999993,1.9017514537142262
2025-04-08T11:20:00,XRP/USDT,158962.21416000006,1.901881642033986
2025-04-08T11:21:00,XRP/USDT,116413.38334,1.9023530322622733
2025-04-08T11:22:00,XRP/USDT,106366.70072000011,1.9067879116948225
2025-04-08T11:23:00,XRP/USDT,137350.27597999998,1.9067315132941802
2025-04-08T11:24:00,XRP/USDT,121902.34284000013,1.905801317001877
2025-04-08T11:25:00,XRP/USDT,151285.52086999995,1.9075426281387964
2025-04-08T11:26:00,XRP/USDT,151967.72029999996,1.9096932539546179
2025-04-08T11:27:00,XRP/USDT,106218.32872000006,1.9109638026762295
2025-04-08T11:28:00,XRP/USDT,99449.19254999993,1.9116696225101855
2025-04-08T11:29:00,XRP/USDT,130099.03579999991,1.9144293821805178
2025-04-08T11:30:00,XRP/USDT,106592.92844000009,1.9192959898107322
2025-04-08T11:31:00,XRP/USDT,126366.55425000016,1.921768603148723
2025-04-08T11:32:00,XRP/USDT,141641.75704999996,1.9283421596348371
2025-04-08T11:33:00,XRP/USDT,132954.53123000005,1.9260328670531002
2025-04-08T11:34:00,XRP/USDT,138788.46643999993,1.9234349044792207
2025-04-08T11:35:00,XRP/USDT,139486.78704000002,1.9276981491638834
2025-04-08T11:36:00,XRP/USDT,108731.46010000004,1.9265022026045633
2025-04-08T11:37:00,XRP/USDT,137155.21042999998,1.9269159439449852
2025-04-08T11:38:00,XRP/USDT,136927.55734000006,1.9277230491302866
2025-04-08T11:39:00,XRP/USDT,127059.51002000005,1.928644126689329
2025-04-08T11:40:00,XRP/USDT,104248.60409000001,1.9272854470811904
2025-04-08T11:41:00,XRP/USDT,118495.78676999995,1.9261097075549471
2025-04-08T11:42:00,XRP/USDT,174043.20203999997,1.9294610158495042
2025-04-08T11:43:00,XRP/USDT,139665.43826,1.9306807954708125
2025-04-08T11:44:00,XRP/USDT,109177.25213,1.9284043008859204
2025-04-08T11:45:00,XRP/USDT,125120.61842000009,1.9320010882901915
2025-04-08T11:46:00,XRP/USDT,136696.26246999996,1.9382452331562783
2025-04-08T11:47:00,XRP/USDT,153152.50639000002,1.9364468180878573
2025-04-08T11:48:00,XRP/USDT,106992.77227000004,1.937544547873738
2025-04-08T11:49:00,XRP/USDT,138671.15069000013,1.9396142780832657
2025-04-08T11:50:00,XRP/USDT,147828.53937999997,1.9422786070033693
2025-04-08T11:51:00,XRP/USDT,131189.4511700001,1.9533333581180434
2025-04-08T11:52:00,XRP/USDT,125332.27632000006,1.9572393814499505
2025-04-08T11:53:00,XRP/USDT,130107.8115600001,1.964094365776668
2025-04-08T11:54:00,XRP/USDT,60193.45675999996,1.9574312067436999
2025-04-08T11:55:00,XRP/USDT,78734.32984000006,1.950547909733215
2025-04-08T11:56:00,XRP/USDT,66406.22456999998,1.947955954595308
2025-04-08T11:57:00,XRP/USDT,80138.67654999999,1.95283197786403
2025-04-08T11:58:00,XRP/USDT,83944.48625999993,1.957786775744547
2025-04-08T11:59:00,XRP/USDT,93510.21497000015,1.9568342943601031
2025-04-08T12:00:00,XRP/USDT,122171.51290000003,1.9643473192624032
2025-04-08T12:01:00,XRP/USDT,90001.31792000004,1.953320769171686
2025-04-08T12:02:00,XRP/USDT,98002.22882999996,1.9568008931150045
2025-04-08T12:03:00,XRP/USDT,82951.95603000009,1.9503973675088995
2025-04-08T12:04:00,XRP/USDT,56107.40497000008,1.9486602688534065
2025-04-08T12:05:00,XRP/USDT,92070.54594000007,1.9528299886209184
2025-04-08T12:06:00,XRP/USDT,73810.73388999996,1.955240688697013
2025-04-08T12:07:00,XRP/USDT,71251.51897,1.9553450539286632
2025-04-08T12:08:00,XRP/USDT,81695.83925000008,1.9562604332959161
2025-04-08T12:09:00,XRP/USDT,104692.41569000007,1.9617760890221458
2025-04-08T12:10:00,XRP/USDT,86092.17047000006,1.9623177955386746
2025-04-08T12:11:00,XRP/USDT,80074.96906000002,1.9658553482939145
2025-04-08T12:12:00,XRP/USDT,94447.38792000001,1.9656806985994033
2025-04-08T12:13:00,XRP/USDT,81192.14084000008,1.9624385462781062
2025-04-08T12:14:00,XRP/USDT,82117.27038000007,1.9572513264850304
2025-04-08T12:15:00,XRP/USDT,107344.74254000012,1.9530568119915548
2025-04-08T12:16:00,XRP/USDT,56057.24090000001,1.948169901381661
2025-04-08T12:17:00,XRP/USDT,47252.86418000003,1.9484712915241784
2025-04-08T12:18:00,XRP/USDT,31942.51078999999,1.9478490722211834
2025-04-08T12:19:00,XRP/USDT,44366.490309999994,1.9479542141286266
2025-04-08T12:20:00,XRP/USDT,84659.24172000006,1.9486291590611269
2025-04-08T12:21:00,XRP/USDT,62407.96511,1.9435589816360097
2025-04-08T12:22:00,XRP/USDT,68052.07545,1.9414180666350325
2025-04-08T12:23:00,XRP/USDT,75242.74727999994,1.9417596215798076
2025-04-08T12:24:00,XRP/USDT,69077.93987000003,1.939496931055447
2025-04-08T12:25:00,XRP/USDT,63691.697230000136,1.9396046936223177
2025-04-08T12:26:00,XRP/USDT,66402.32642999993,1.9373636854458862
2025-04-08T12:27:00,XRP/USDT,104466.12945000017,1.936849810474932
2025-04-08T12:28:00,XRP/USDT,88825.26324,1.9419891006695529
2025-04-08T12:29:00,XRP/USDT,79290.9264000001,1.9417904985371022
2025-04-08T12:30:00,XRP/USDT,97972.12130000006,1.9431099849275075
2025-04-08T12:31:00,XRP/USDT,124651.60746000003,1.9435754522250996
2025-04-08T12:32:00,XRP/USDT,72497.32601,1.940527072802597
2025-04-08T12:33:00,XRP/USDT,58011.21530999999,1.9381109116814474
2025-04-08T12:34:00,XRP/USDT,64914.33568999996,1.9364161460994287
2025-04-08T12:35:00,XRP/USDT,94484.83539000004,1.9361542440516069
2025-04-08T12:36:00,XRP/USDT,123189.05782000009,1.9339728174731767
2025-04-08T12:37:00,XRP/USDT,113269.20627999994,1.9330994845342526
2025-04-08T12:38:00,XRP/USDT,116620.34156000007,1.9330120667981208
2025-04-08T12:39:00,XRP/USDT,51943.46141999998,1.93262433041687
2025-04-08T12:40:00,XRP/USDT,87548.9561700001,1.9286079553133189
