ID,DateTime,Symbol,Side,Quantity,Rate,source,trade_account_id,fill_counter,fill_type,fill_quantity,remaining_quantity,bid_timestamp,bid_symbol,bid_price,bid_size,bid_remaining_size
415030499,2025-04-22 23:39:45.388000,XRPUSD,Buy,3005.98379677,2.2204,market,other,1,partial_fill,1027.5434,1978.44039677,2025-04-22 23:39:45.511750,XRPUSD,2.21944,1027.5434,0.0
415030499,2025-04-22 23:39:45.388000,XRPUSD,Buy,3005.98379677,2.2204,market,other,2,partial_fill,1027.5434,950.89699677,2025-04-22 23:39:45.258721,XRPUSD,2.21944,1027.5434,0.0
415030499,2025-04-22 23:39:45.388000,XRPUSD,Buy,3005.98379677,2.2204,market,other,3,partial_fill,325.5521,625.34489677,2025-04-22 23:39:44.878766,XRPUSD,2.21968,325.5521,0.0
415030499,2025-04-22 23:39:45.388000,XRPUSD,Buy,3005.98379677,2.2204,market,other,4,partial_fill,625.34489677,0.0,2025-04-22 23:39:44.759891,XRPUSD,2.21968,1503.2882,877.94330323
415030500,2025-04-22 23:39:45.455000,XRPUSD,Buy,71.08203187,2.2204,market,other,1,fill,71.08203187,0.0,2025-04-22 23:39:44.759891,XRPUSD,2.21968,1503.2882,806.8612713599999
415030501,2025-04-22 23:39:45.514000,XRPUSD,Buy,485.99746201,2.2204,market,other,1,fill,485.99746201,0.0,2025-04-22 23:39:45.626468,XRPUSD,2.2198,515.5678,29.57033799000004
415030571,2025-04-22 23:40:09.615000,XRPUSD,Buy,50.543119,2.21833,market,other,1,fill,50.543119,0.0,2025-04-22 23:40:09.751345,XRPUSD,2.21723,518.5755,468.03238100000004
415030605,2025-04-22 23:40:27.759000,XRPUSD,Buy,47.600509,2.21728,market,other,1,fill,47.600509,0.0,2025-04-22 23:40:27.663664,XRPUSD,2.21631,121.6009,74.000391
415030739,2025-04-22 23:41:23.741000,XRPUSD,Buy,535.60335669,2.21745,market,other,1,partial_fill,338.20000000000005,197.40335669,2025-04-22 23:41:23.803085,XRPUSD,2.2167,338.20000000000005,0.0
415030739,2025-04-22 23:41:23.741000,XRPUSD,Buy,535.60335669,2.21745,market,other,2,partial_fill,197.40335669,0.0,2025-04-22 23:41:23.527279,XRPUSD,2.21674,1200.01579,1002.6124333099999
415030741,2025-04-22 23:41:25.962000,XRPUSD,Buy,206.88,2.21784,market,other,1,fill,206.88,0.0,2025-04-22 23:41:26.012872,XRPUSD,2.2168,225.5,18.620000000000005
415030800,2025-04-22 23:41:52.711000,XRPUSD,Buy,93.87,2.21784,market,other,1,fill,93.87,0.0,2025-04-22 23:41:52.653445,XRPUSD,2.2167,225.5,131.63
415030972,2025-04-22 23:42:39.900000,XRPUSD,Buy,200.0,2.2215,market,other,1,partial_fill,22.80000000000001,177.2,2025-04-22 23:42:39.888616,XRPUSD,2.2203,22.80000000000001,0.0
415030972,2025-04-22 23:42:39.900000,XRPUSD,Buy,200.0,2.2215,market,other,2,partial_fill,177.2,0.0,2025-04-22 23:42:39.770029,XRPUSD,2.22053,271.3138,94.11380000000003
415030983,2025-04-22 23:42:42.109000,XRPUSD,Buy,51.111346,2.22217,market,other,1,fill,51.111346,0.0,2025-04-22 23:42:42.016539,XRPUSD,2.22117,745.6834,694.572054
415031330,2025-04-22 23:44:50.654000,XRPUSD,Buy,0.396,2.2207,market,other,1,fill,0.396,0.0,2025-04-22 23:44:50.612243,XRPUSD,2.21953,56.1234,55.727399999999996
415031408,2025-04-22 23:45:31.516000,XRPUSD,Buy,5.0,2.22073,market,other,1,fill,5.0,0.0,2025-04-22 23:45:31.483685,XRPUSD,2.21971,362.88700000000006,357.88700000000006
415031417,2025-04-22 23:45:43.435000,XRPUSD,Buy,3378.0898013,2.22034,market,other,1,partial_fill,824.5492,2553.5406013,2025-04-22 23:45:43.423399,XRPUSD,2.21934,824.5492,0.0
415031417,2025-04-22 23:45:43.435000,XRPUSD,Buy,3378.0898013,2.22034,market,other,2,partial_fill,824.5492,1728.9914013000002,2025-04-22 23:45:43.285501,XRPUSD,2.21934,824.5492,0.0
415031417,2025-04-22 23:45:43.435000,XRPUSD,Buy,3378.0898013,2.22034,market,other,3,partial_fill,824.5492,904.4422013000002,2025-04-22 23:45:43.006860,XRPUSD,2.21934,824.5492,0.0
415031417,2025-04-22 23:45:43.435000,XRPUSD,Buy,3378.0898013,2.22034,market,other,4,partial_fill,904.4422013000002,0.0,2025-04-22 23:45:42.662586,XRPUSD,2.21927,2500.0,1595.5577986999997
415031464,2025-04-22 23:45:58.193000,XRPUSD,Buy,11.176,2.22058,market,other,1,fill,11.176,0.0,2025-04-22 23:45:58.019077,XRPUSD,2.21952,683.9568,672.7808
415031472,2025-04-22 23:46:02.952000,XRPUSD,Buy,200.0,2.22026,market,other,1,partial_fill,141.9852,58.01480000000001,2025-04-22 23:46:03.022545,XRPUSD,2.21938,141.9852,0.0
415031472,2025-04-22 23:46:02.952000,XRPUSD,Buy,200.0,2.22026,market,other,2,partial_fill,58.01480000000001,0.0,2025-04-22 23:46:02.747512,XRPUSD,2.21938,955.0182,897.0033999999999
415031473,2025-04-22 23:46:02.957000,XRPUSD,Buy,607.5,2.22026,market,other,1,fill,607.5,0.0,2025-04-22 23:46:02.747512,XRPUSD,2.21938,955.0182,289.50339999999994
415031474,2025-04-22 23:46:02.958000,XRPUSD,Buy,1341.7,2.22026,market,other,1,partial_fill,289.50339999999994,1052.1966000000002,2025-04-22 23:46:02.747512,XRPUSD,2.21938,955.0182,0.0
415031474,2025-04-22 23:46:02.958000,XRPUSD,Buy,1341.7,2.22026,market,other,2,partial_fill,119.2846,932.9120000000003,2025-04-22 23:46:02.353236,XRPUSD,2.21938,119.2846,0.0
415031474,2025-04-22 23:46:02.958000,XRPUSD,Buy,1341.7,2.22026,market,other,3,partial_fill,932.9120000000003,0.0,2025-04-22 23:46:02.099548,XRPUSD,2.21926,990.0,57.08799999999974
415031475,2025-04-22 23:46:02.958000,XRPUSD,Buy,178.63856,2.22029,market,other,1,partial_fill,57.08799999999974,121.55056000000027,2025-04-22 23:46:02.099548,XRPUSD,2.21926,990.0,0.0
415031475,2025-04-22 23:46:02.958000,XRPUSD,Buy,178.63856,2.22029,market,other,2,partial_fill,121.55056000000027,0.0,2025-04-22 23:46:01.997624,XRPUSD,2.21926,990.0,868.4494399999998
415031551,2025-04-22 23:46:25.551000,XRPUSD,Buy,224.95163539,2.22232,market,other,1,fill,224.95163539,0.0,2025-04-22 23:46:25.510974,XRPUSD,2.22147,318.033,93.08136461000001
415031558,2025-04-22 23:46:26.221000,XRPUSD,Buy,2049.0,2.22172,market,other,1,partial_fill,33.50000000000003,2015.5,2025-04-22 23:46:26.270666,XRPUSD,2.2212,33.50000000000003,0.0
415031558,2025-04-22 23:46:26.221000,XRPUSD,Buy,2049.0,2.22172,market,other,2,partial_fill,483.0042,1532.4958,2025-04-22 23:46:25.865954,XRPUSD,2.22133,483.0042,0.0
415031558,2025-04-22 23:46:26.221000,XRPUSD,Buy,2049.0,2.22172,market,other,3,partial_fill,318.033,1214.4627999999998,2025-04-22 23:46:25.766026,XRPUSD,2.22147,318.033,0.0
415031558,2025-04-22 23:46:26.221000,XRPUSD,Buy,2049.0,2.22172,market,other,4,partial_fill,93.08136461000001,1121.3814353899998,2025-04-22 23:46:25.510974,XRPUSD,2.22147,318.033,0.0
415031558,2025-04-22 23:46:26.221000,XRPUSD,Buy,2049.0,2.22172,market,other,5,partial_fill,318.033,803.3484353899997,2025-04-22 23:46:25.117592,XRPUSD,2.22147,318.033,0.0
415031558,2025-04-22 23:46:26.221000,XRPUSD,Buy,2049.0,2.22172,market,other,6,partial_fill,493.7839,309.5645353899997,2025-04-22 23:46:25.014602,XRPUSD,2.22147,493.7839,0.0
415031558,2025-04-22 23:46:26.221000,XRPUSD,Buy,2049.0,2.22172,market,other,7,partial_fill,309.5645353899997,0.0,2025-04-22 23:46:24.751329,XRPUSD,2.22147,1308.03299,998.4684546100002
415031584,2025-04-22 23:46:36.075000,XRPUSD,Buy,13.15777627,2.22108,market,other,1,fill,13.15777627,0.0,2025-04-22 23:46:36.024929,XRPUSD,2.22031,1142.5981,1129.4403237299998
415031593,2025-04-22 23:46:41.390000,XRPUSD,Buy,48.981,2.2209,market,other,1,fill,48.981,0.0,2025-04-22 23:46:41.251735,XRPUSD,2.21976,2212.5655,2163.5845
415031864,2025-04-22 23:49:00.414000,XRPUSD,Buy,40.747,2.22274,market,other,1,fill,40.747,0.0,2025-04-22 23:49:00.391921,XRPUSD,2.2217,225.0,184.253
415032009,2025-04-22 23:49:57.057000,XRPUSD,Buy,607.5,2.22227,market,other,1,partial_fill,112.5,495.0,2025-04-22 23:49:56.988569,XRPUSD,2.2211,112.5,0.0
415032009,2025-04-22 23:49:57.057000,XRPUSD,Buy,607.5,2.22227,market,other,2,partial_fill,112.5,382.5,2025-04-22 23:49:56.617991,XRPUSD,2.2211,112.5,0.0
415032009,2025-04-22 23:49:57.057000,XRPUSD,Buy,607.5,2.22227,market,other,3,partial_fill,112.5,270.0,2025-04-22 23:49:56.353821,XRPUSD,2.2211,112.5,0.0
415032009,2025-04-22 23:49:57.057000,XRPUSD,Buy,607.5,2.22227,market,other,4,partial_fill,112.5,157.5,2025-04-22 23:49:56.242911,XRPUSD,2.2211,112.5,0.0
415032009,2025-04-22 23:49:57.057000,XRPUSD,Buy,607.5,2.22227,market,other,5,partial_fill,112.5,45.0,2025-04-22 23:49:55.862819,XRPUSD,2.2211,112.5,0.0
415032009,2025-04-22 23:49:57.057000,XRPUSD,Buy,607.5,2.22227,market,other,6,partial_fill,45.0,0.0,2025-04-22 23:49:55.598860,XRPUSD,2.2211,112.5,67.5
415032034,2025-04-22 23:50:03.062000,XRPUSD,Buy,200.0,2.22215,market,other,1,fill,200.0,0.0,2025-04-22 23:50:02.868965,XRPUSD,2.22108,698.4576,498.45759999999996
415032115,2025-04-22 23:50:17.772000,XRPUSD,Buy,2149.2,2.22253,market,other,1,partial_fill,508.504,1640.696,2025-04-22 23:50:17.758967,XRPUSD,2.22155,508.504,0.0
415032115,2025-04-22 23:50:17.772000,XRPUSD,Buy,2149.2,2.22253,market,other,2,partial_fill,1003.504,637.1919999999999,2025-04-22 23:50:17.871117,XRPUSD,2.22155,1003.504,0.0
415032115,2025-04-22 23:50:17.772000,XRPUSD,Buy,2149.2,2.22253,market,other,3,partial_fill,637.1919999999999,0.0,2025-04-22 23:50:17.508271,XRPUSD,2.2216,1013.4883,376.2963000000001
415032116,2025-04-22 23:50:17.772000,XRPUSD,Buy,200.0,2.22254,market,other,1,fill,200.0,0.0,2025-04-22 23:50:17.508271,XRPUSD,2.2216,1013.4883,176.2963000000001
415032117,2025-04-22 23:50:17.772000,XRPUSD,Buy,607.5,2.22254,market,other,1,partial_fill,176.2963000000001,431.2036999999999,2025-04-22 23:50:17.508271,XRPUSD,2.2216,1013.4883,0.0
415032117,2025-04-22 23:50:17.772000,XRPUSD,Buy,607.5,2.22254,market,other,2,partial_fill,431.2036999999999,0.0,2025-04-22 23:50:17.127100,XRPUSD,2.2216,1013.4883,582.2846000000001
415032118,2025-04-22 23:50:17.772000,XRPUSD,Buy,1043.3,2.22257,market,other,1,partial_fill,582.2846000000001,461.0153999999999,2025-04-22 23:50:17.127100,XRPUSD,2.2216,1013.4883,0.0
415032118,2025-04-22 23:50:17.772000,XRPUSD,Buy,1043.3,2.22257,market,other,2,partial_fill,461.0153999999999,0.0,2025-04-22 23:50:17.024909,XRPUSD,2.2216,1238.4883,777.4729000000001
415032191,2025-04-22 23:50:36.330000,XRPUSD,Buy,7.70791075,2.22111,market,other,1,fill,7.70791075,0.0,2025-04-22 23:50:36.183664,XRPUSD,2.2199,991.4867,983.77878925
415032241,2025-04-22 23:50:55.270000,XRPUSD,Buy,1175.77818826,2.22298,market,other,1,partial_fill,22.8831,1152.89508826,2025-04-22 23:50:55.105662,XRPUSD,2.22205,22.8831,0.0
415032241,2025-04-22 23:50:55.270000,XRPUSD,Buy,1175.77818826,2.22298,market,other,2,partial_fill,517.6006,635.29448826,2025-04-22 23:50:55.001009,XRPUSD,2.22197,517.6006,0.0
415032241,2025-04-22 23:50:55.270000,XRPUSD,Buy,1175.77818826,2.22298,market,other,3,partial_fill,495.0,140.29448825999998,2025-04-22 23:50:54.746746,XRPUSD,2.22197,495.0,0.0
415032241,2025-04-22 23:50:55.270000,XRPUSD,Buy,1175.77818826,2.22298,market,other,4,partial_fill,140.29448825999998,0.0,2025-04-22 23:50:54.377580,XRPUSD,2.22217,495.0,354.70551174
415032318,2025-04-22 23:51:13.685000,XRPUSD,Buy,0.45,2.22245,market,other,1,fill,0.45,0.0,2025-04-22 23:51:13.786838,XRPUSD,2.22134,1375.7847,1375.3346999999999
415032356,2025-04-22 23:51:31.994000,XRPUSD,Buy,57.979,2.22325,market,other,1,fill,57.979,0.0,2025-04-22 23:51:32.000079,XRPUSD,2.22209,1304.18789,1246.2088899999999
415032358,2025-04-22 23:51:33.291000,XRPUSD,Buy,89.13,2.22321,market,other,1,fill,89.13,0.0,2025-04-22 23:51:33.099657,XRPUSD,2.22209,880.9269,791.7969
415032523,2025-04-22 23:52:27.132000,XRPUSD,Buy,8.86,2.22111,market,other,1,fill,8.86,0.0,2025-04-22 23:52:27.003820,XRPUSD,2.22007,495.0,486.14
415032524,2025-04-22 23:52:27.542000,XRPUSD,Buy,692.09879209,2.2211,market,other,1,partial_fill,613.4791,78.61969208999994,2025-04-22 23:52:27.628403,XRPUSD,2.22007,613.4791,0.0
415032524,2025-04-22 23:52:27.542000,XRPUSD,Buy,692.09879209,2.2211,market,other,2,partial_fill,78.61969208999994,0.0,2025-04-22 23:52:27.371799,XRPUSD,2.22007,495.0,416.38030791000006
415032582,2025-04-22 23:52:54.233000,XRPUSD,Buy,89.296,2.22093,market,other,1,fill,89.296,0.0,2025-04-22 23:52:54.265135,XRPUSD,2.21974,1080.9164,991.6204
415032588,2025-04-22 23:53:02.827000,XRPUSD,Buy,16.306,2.22071,market,other,1,fill,16.306,0.0,2025-04-22 23:53:02.776660,XRPUSD,2.21945,362.887,346.581
415032668,2025-04-22 23:53:45.055000,XRPUSD,Buy,2250.11933274,2.22089,market,other,1,partial_fill,362.887,1887.2323327400002,2025-04-22 23:53:44.889049,XRPUSD,2.22026,362.887,0.0
415032668,2025-04-22 23:53:45.055000,XRPUSD,Buy,2250.11933274,2.22089,market,other,2,partial_fill,362.887,1524.3453327400002,2025-04-22 23:53:44.771352,XRPUSD,2.22026,362.887,0.0
415032668,2025-04-22 23:53:45.055000,XRPUSD,Buy,2250.11933274,2.22089,market,other,3,partial_fill,362.887,1161.4583327400003,2025-04-22 23:53:44.516512,XRPUSD,2.22026,362.887,0.0
415032668,2025-04-22 23:53:45.055000,XRPUSD,Buy,2250.11933274,2.22089,market,other,4,partial_fill,362.887,798.5713327400003,2025-04-22 23:53:44.133720,XRPUSD,2.22026,362.887,0.0
415032668,2025-04-22 23:53:45.055000,XRPUSD,Buy,2250.11933274,2.22089,market,other,5,partial_fill,362.887,435.68433274000034,2025-04-22 23:53:44.013246,XRPUSD,2.22026,362.887,0.0
415032668,2025-04-22 23:53:45.055000,XRPUSD,Buy,2250.11933274,2.22089,market,other,6,partial_fill,362.887,72.79733274000034,2025-04-22 23:53:43.750674,XRPUSD,2.22026,362.887,0.0
415032668,2025-04-22 23:53:45.055000,XRPUSD,Buy,2250.11933274,2.22089,market,other,7,partial_fill,72.79733274000034,0.0,2025-04-22 23:53:43.418361,XRPUSD,2.22026,362.887,290.08966725999966
415032669,2025-04-22 23:53:45.055000,XRPUSD,Buy,14.88066726,2.22095,market,other,1,fill,14.88066726,0.0,2025-04-22 23:53:43.418361,XRPUSD,2.22026,362.887,275.20899999999966
415032670,2025-04-22 23:53:48.548000,XRPUSD,Buy,0.98012574,2.22095,market,other,1,fill,0.98012574,0.0,2025-04-22 23:53:48.490109,XRPUSD,2.22022,2091.212,2090.23187426
415032685,2025-04-22 23:54:02.012000,XRPUSD,Buy,111.0,2.22199,market,other,1,fill,111.0,0.0,2025-04-22 23:54:02.009941,XRPUSD,2.2209,225.1,114.1
415032690,2025-04-22 23:54:10.027000,XRPUSD,Buy,50.0,2.2214,market,other,1,fill,50.0,0.0,2025-04-22 23:54:10.016025,XRPUSD,2.2204,225.10000000000002,175.10000000000002
415032792,2025-04-22 23:54:21.731000,XRPUSD,Buy,8.931,2.22063,market,other,1,fill,8.931,0.0,2025-04-22 23:54:21.767835,XRPUSD,2.21961,120.9623,112.0313
415032873,2025-04-22 23:54:40.553000,XRPUSD,Buy,222.0,2.21883,market,other,1,partial_fill,35.6,186.4,2025-04-22 23:54:40.515476,XRPUSD,2.2191,35.6,0.0
415032873,2025-04-22 23:54:40.553000,XRPUSD,Buy,222.0,2.21883,market,other,2,partial_fill,35.6,150.8,2025-04-22 23:54:40.109944,XRPUSD,2.2191,35.6,0.0
415032873,2025-04-22 23:54:40.553000,XRPUSD,Buy,222.0,2.21883,market,other,3,partial_fill,35.6,115.20000000000002,2025-04-22 23:54:40.006500,XRPUSD,2.2191,35.6,0.0
415032873,2025-04-22 23:54:40.553000,XRPUSD,Buy,222.0,2.21883,market,other,4,partial_fill,35.6,79.60000000000002,2025-04-22 23:54:39.748224,XRPUSD,2.2191,35.6,0.0
415032873,2025-04-22 23:54:40.553000,XRPUSD,Buy,222.0,2.21883,market,other,5,partial_fill,35.6,44.00000000000002,2025-04-22 23:54:39.402024,XRPUSD,2.2191,35.6,0.0
415032873,2025-04-22 23:54:40.553000,XRPUSD,Buy,222.0,2.21883,market,other,6,partial_fill,35.6,8.40000000000002,2025-04-22 23:54:39.277014,XRPUSD,2.2191,35.6,0.0
415032873,2025-04-22 23:54:40.553000,XRPUSD,Buy,222.0,2.21883,market,other,7,partial_fill,8.40000000000002,0.0,2025-04-22 23:54:39.005000,XRPUSD,2.2191,35.6,27.19999999999998
415032875,2025-04-22 23:54:44.307000,XRPUSD,Buy,3.127,2.21826,market,other,1,fill,3.127,0.0,2025-04-22 23:54:44.137640,XRPUSD,2.21717,718.033,714.9060000000001
415032876,2025-04-22 23:54:44.530000,XRPUSD,Buy,0.085,2.21824,market,other,1,fill,0.085,0.0,2025-04-22 23:54:44.519641,XRPUSD,2.21717,718.033,717.948
415032927,2025-04-22 23:55:10.302000,XRPUSD,Buy,224.14,2.21681,market,other,1,fill,224.14,0.0,2025-04-22 23:55:10.122019,XRPUSD,2.21574,1070.7173,846.5773
415032987,2025-04-22 23:55:32.640000,XRPUSD,Buy,1103.11638496,2.21684,market,other,1,partial_fill,937.3427000000001,165.77368495999985,2025-04-22 23:55:32.573411,XRPUSD,2.21614,937.3427000000001,0.0
415032987,2025-04-22 23:55:32.640000,XRPUSD,Buy,1103.11638496,2.21684,market,other,2,partial_fill,165.77368495999985,0.0,2025-04-22 23:55:32.176679,XRPUSD,2.21614,937.3427000000001,771.5690150400003
415032992,2025-04-22 23:55:36.819000,XRPUSD,Buy,990.11886289,2.218,market,other,1,partial_fill,362.1258,627.9930628899999,2025-04-22 23:55:36.773491,XRPUSD,2.21719,362.1258,0.0
415032992,2025-04-22 23:55:36.819000,XRPUSD,Buy,990.11886289,2.218,market,other,2,partial_fill,362.1258,265.8672628899999,2025-04-22 23:55:36.870546,XRPUSD,2.21719,362.1258,0.0
415032992,2025-04-22 23:55:36.819000,XRPUSD,Buy,990.11886289,2.218,market,other,3,partial_fill,265.8672628899999,0.0,2025-04-22 23:55:36.495615,XRPUSD,2.21719,362.1258,96.25853711000013
415032993,2025-04-22 23:55:36.819000,XRPUSD,Buy,1044.27402111,2.21819,market,other,1,partial_fill,96.25853711000013,948.0154839999998,2025-04-22 23:55:36.495615,XRPUSD,2.21719,362.1258,0.0
415032993,2025-04-22 23:55:36.819000,XRPUSD,Buy,1044.27402111,2.21819,market,other,2,partial_fill,362.1258,585.8896839999998,2025-04-22 23:55:36.098052,XRPUSD,2.21719,362.1258,0.0
415032993,2025-04-22 23:55:36.819000,XRPUSD,Buy,1044.27402111,2.21819,market,other,3,partial_fill,585.8896839999998,0.0,2025-04-22 23:55:35.843294,XRPUSD,2.21719,912.2083,326.31861600000025
415033013,2025-04-22 23:55:47.421000,XRPUSD,Buy,0.062,2.21804,market,other,1,fill,0.062,0.0,2025-04-22 23:55:47.503060,XRPUSD,2.21728,417.9695,417.90749999999997
415033386,2025-04-22 23:58:01.057000,XRPUSD,Buy,49.763604,2.2145,market,other,1,fill,49.763604,0.0,2025-04-22 23:58:01.014337,XRPUSD,2.21338,1309.0446,1259.280996
415033621,2025-04-22 23:59:54.672000,XRPUSD,Buy,298.0,2.21404,market,other,1,fill,298.0,0.0,2025-04-22 23:59:54.510223,XRPUSD,2.21323,877.8439,579.8439
415033785,2025-04-23 00:00:38.224000,XRPUSD,Buy,3375.47925464,2.22202,market,other,1,partial_fill,223.4243,3152.05495464,2025-04-23 00:00:38.115793,XRPUSD,2.22126,223.4243,0.0
415033785,2025-04-23 00:00:38.224000,XRPUSD,Buy,3375.47925464,2.22202,market,other,2,partial_fill,1131.8928,2020.1621546399997,2025-04-23 00:00:38.013516,XRPUSD,2.22126,1131.8928,0.0
415033785,2025-04-23 00:00:38.224000,XRPUSD,Buy,3375.47925464,2.22202,market,other,3,partial_fill,1187.4137,832.7484546399996,2025-04-23 00:00:37.759106,XRPUSD,2.22126,1187.4137,0.0
